EXPLAIN_REQUESTER,EXPLAIN_TIME,SOURCE_NAME,SOURCE_SCHEMA,SOURCE_VERSION,EXPLAIN_LEVEL,STMTNO,SECTNO,OPERATOR_ID,OPERATOR_TYPE,TOTAL_COST,IO_COST,CPU_COST,FIRST_ROW_COST,RE_TOTAL_COST,RE_IO_COST,RE_CPU_COST,COMM_COST,FIRST_COMM_COST,BUFFERS,REMOTE_TOTAL_COST,REMOTE_COMM_COST
SHAIKHQ ,2024-05-30-14.31.41.805563,SQLC2Q31,NULLID  ,,S,1,201,4,FETCH ,+2.03393592834473E+001,-1.00000000000000E+000,-1.00000000000000E+000,+1.57635040283203E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.10000000000000E+001,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.31.41.805563,SQLC2Q31,NULLID  ,,S,1,201,5,IXSCAN,+8.66577816009521E+000,-1.00000000000000E+000,-1.00000000000000E+000,+8.35546588897705E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+3.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.31.50.898090,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+3.60239882812500E+004,-1.00000000000000E+000,-1.00000000000000E+000,+3.60239882812500E+004,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+7.91800000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.31.50.898090,SQLC2Q31,NULLID  ,,S,1,201,2,HSJOIN,+3.60239882812500E+004,-1.00000000000000E+000,-1.00000000000000E+000,+3.60239882812500E+004,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+7.91800000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.31.50.898090,SQLC2Q31,NULLID  ,,S,1,201,3,TBSCAN,+2.67676210937500E+004,-1.00000000000000E+000,-1.00000000000000E+000,+7.47431945800781E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+7.91800000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.31.50.898090,SQLC2Q31,NULLID  ,,S,1,201,4,TBSCAN,+3.99706396484375E+003,-1.00000000000000E+000,-1.00000000000000E+000,+8.21556186676025E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+6.56000000000000E+002,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.31.58.711461,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+1.58817871093750E+002,-1.00000000000000E+000,-1.00000000000000E+000,+2.96746120452881E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+8.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.31.58.711461,SQLC2Q31,NULLID  ,,S,1,201,2,NLJOIN,+1.58817871093750E+002,-1.00000000000000E+000,-1.00000000000000E+000,+2.96746120452881E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+8.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.31.58.711461,SQLC2Q31,NULLID  ,,S,1,201,3,TBSCAN,+6.46015930175781E+001,-1.00000000000000E+000,-1.00000000000000E+000,+1.02440710067749E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+5.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.31.58.711461,SQLC2Q31,NULLID  ,,S,1,201,4,FETCH ,+1.59080524444580E+001,-1.00000000000000E+000,-1.00000000000000E+000,+1.58021020889282E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+3.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.31.58.711461,SQLC2Q31,NULLID  ,,S,1,201,5,IXSCAN,+8.38927555084229E+000,-1.00000000000000E+000,-1.00000000000000E+000,+8.37326622009277E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.06.921658,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+1.52452666015625E+004,-1.00000000000000E+000,-1.00000000000000E+000,+1.52452666015625E+004,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.39000000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.06.921658,SQLC2Q31,NULLID  ,,S,1,201,2,HSJOIN,+1.52452666015625E+004,-1.00000000000000E+000,-1.00000000000000E+000,+1.52452666015625E+004,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.39000000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.06.921658,SQLC2Q31,NULLID  ,,S,1,201,3,TBSCAN,+8.62570019531250E+003,-1.00000000000000E+000,-1.00000000000000E+000,+8.97760009765625E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.39000000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.06.921658,SQLC2Q31,NULLID  ,,S,1,201,4,TBSCAN,+5.35508203125000E+003,-1.00000000000000E+000,-1.00000000000000E+000,+7.92712879180908E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+6.56000000000000E+002,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.15.078607,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+3.41541015625000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+2.96728613281250E+003,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+8.95600000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.15.078607,SQLC2Q31,NULLID  ,,S,1,201,2,NLJOIN,+3.41541015625000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+2.96728613281250E+003,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+8.95600000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.15.078607,SQLC2Q31,NULLID  ,,S,1,201,3,FETCH ,+3.40465859375000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+2.95152270507812E+003,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+8.94300000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.15.078607,SQLC2Q31,NULLID  ,,S,1,201,4,IXSCAN,+3.39595585937500E+004,-1.00000000000000E+000,-1.00000000000000E+000,+2.94409692382812E+003,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.03300000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.15.078607,SQLC2Q31,NULLID  ,,S,1,201,5,FETCH ,+3.21641906738281E+002,-1.00000000000000E+000,-1.00000000000000E+000,+1.57635049819946E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.10000000000000E+001,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.15.078607,SQLC2Q31,NULLID  ,,S,1,201,6,IXSCAN,+3.04353408813477E+001,-1.00000000000000E+000,-1.00000000000000E+000,+8.35546588897705E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+3.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.23.126422,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+1.68279571533203E+002,-1.00000000000000E+000,-1.00000000000000E+000,+3.30718154907227E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.40000000000000E+001,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.23.126422,SQLC2Q31,NULLID  ,,S,1,201,2,NLJOIN,+1.68279571533203E+002,-1.00000000000000E+000,-1.00000000000000E+000,+3.30718154907227E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.40000000000000E+001,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.23.126422,SQLC2Q31,NULLID  ,,S,1,201,3,TBSCAN,+1.28075571060181E+001,-1.00000000000000E+000,-1.00000000000000E+000,+1.28075571060181E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+0.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.23.126422,SQLC2Q31,NULLID  ,,S,1,201,4,SORT  ,+1.27560768127441E+001,-1.00000000000000E+000,-1.00000000000000E+000,+1.27560768127441E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.23.126422,SQLC2Q31,NULLID  ,,S,1,201,5,FETCH ,+1.21969194412231E+001,-1.00000000000000E+000,-1.00000000000000E+000,+9.03971958160400E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.23.126422,SQLC2Q31,NULLID  ,,S,1,201,6,IXSCAN,+3.66351985931396E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.59832000732422E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.23.126422,SQLC2Q31,NULLID  ,,S,1,201,7,FETCH ,+1.59184188842773E+001,-1.00000000000000E+000,-1.00000000000000E+000,+1.58082809448242E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.20000000000000E+001,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.23.126422,SQLC2Q31,NULLID  ,,S,1,201,8,IXSCAN,+8.36946582794189E+000,-1.00000000000000E+000,-1.00000000000000E+000,+8.35546588897705E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+3.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.31.087857,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+9.34851379394531E+001,-1.00000000000000E+000,-1.00000000000000E+000,+2.95118789672852E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+4.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.31.087857,SQLC2Q31,NULLID  ,,S,1,201,2,NLJOIN,+9.34851379394531E+001,-1.00000000000000E+000,-1.00000000000000E+000,+2.95118789672852E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+4.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.31.087857,SQLC2Q31,NULLID  ,,S,1,201,3,FETCH ,+1.64221191406250E+001,-1.00000000000000E+000,-1.00000000000000E+000,+9.16842842102051E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.31.087857,SQLC2Q31,NULLID  ,,S,1,201,4,IXSCAN,+5.72871971130371E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.59832000732422E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.31.087857,SQLC2Q31,NULLID  ,,S,1,201,5,FETCH ,+1.58867530822754E+001,-1.00000000000000E+000,-1.00000000000000E+000,+1.58003492355347E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.31.087857,SQLC2Q31,NULLID  ,,S,1,201,6,IXSCAN,+8.37255191802979E+000,-1.00000000000000E+000,-1.00000000000000E+000,+8.35546588897705E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.44.917504,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+1.19533390625000E+005,-1.00000000000000E+000,-1.00000000000000E+000,+1.19533390625000E+005,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.58540000000000E+004,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.44.917504,SQLC2Q31,NULLID  ,,S,1,201,2,HSJOIN,+1.19533390625000E+005,-1.00000000000000E+000,-1.00000000000000E+000,+1.19533390625000E+005,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.58540000000000E+004,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.44.917504,SQLC2Q31,NULLID  ,,S,1,201,3,TBSCAN,+1.12173671875000E+005,-1.00000000000000E+000,-1.00000000000000E+000,+7.68407392501831E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.58540000000000E+004,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.44.917504,SQLC2Q31,NULLID  ,,S,1,201,4,TBSCAN,+2.57998095703125E+003,-1.00000000000000E+000,-1.00000000000000E+000,+7.47431945800781E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+6.56000000000000E+002,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.53.095595,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+9.37011250000000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+9.84301367187500E+003,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.58650000000000E+004,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.53.095595,SQLC2Q31,NULLID  ,,S,1,201,2,NLJOIN,+9.37011250000000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+9.84301367187500E+003,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.58650000000000E+004,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.53.095595,SQLC2Q31,NULLID  ,,S,1,201,3,TBSCAN,+9.36112968750000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+9.82725000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.58540000000000E+004,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.53.095595,SQLC2Q31,NULLID  ,,S,1,201,4,FETCH ,+8.12021972656250E+002,-1.00000000000000E+000,-1.00000000000000E+000,+1.57635049819946E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.10000000000000E+001,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.32.53.095595,SQLC2Q31,NULLID  ,,S,1,201,5,IXSCAN,+7.55834732055664E+001,-1.00000000000000E+000,-1.00000000000000E+000,+8.35546588897705E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+3.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.33.07.494020,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+4.97091796875000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+4.97091796875000E+004,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+7.91800000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.33.07.494020,SQLC2Q31,NULLID  ,,S,1,201,2,HSJOIN,+4.97091796875000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+4.97091796875000E+004,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+7.91800000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.33.07.494020,SQLC2Q31,NULLID  ,,S,1,201,3,TBSCAN,+3.97597578125000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+7.50384140014648E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+7.91800000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.33.07.494020,SQLC2Q31,NULLID  ,,S,1,201,4,TBSCAN,+4.11153027343750E+003,-1.00000000000000E+000,-1.00000000000000E+000,+7.49304199218750E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+6.56000000000000E+002,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.33.15.366739,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+2.10511938476562E+003,-1.00000000000000E+000,-1.00000000000000E+000,+2.56596412658691E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.39000000000000E+002,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.33.15.366739,SQLC2Q31,NULLID  ,,S,1,201,2,NLJOIN,+2.10511938476562E+003,-1.00000000000000E+000,-1.00000000000000E+000,+2.56596412658691E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.39000000000000E+002,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.33.15.366739,SQLC2Q31,NULLID  ,,S,1,201,3,TBSCAN,+1.16496582031250E+003,-1.00000000000000E+000,-1.00000000000000E+000,+9.87833499908447E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.14000000000000E+002,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.33.15.366739,SQLC2Q31,NULLID  ,,S,1,201,4,FETCH ,+1.59311141967773E+001,-1.00000000000000E+000,-1.00000000000000E+000,+1.57813053131104E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.50000000000000E+001,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.33.15.366739,SQLC2Q31,NULLID  ,,S,1,201,5,IXSCAN,+8.36946582794189E+000,-1.00000000000000E+000,-1.00000000000000E+000,+8.35546588897705E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+3.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.33.28.207182,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+6.62058281250000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+6.62058281250000E+004,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+7.91800000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.33.28.207182,SQLC2Q31,NULLID  ,,S,1,201,2,HSJOIN,+6.62058281250000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+6.62058281250000E+004,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+7.91800000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.33.28.207182,SQLC2Q31,NULLID  ,,S,1,201,3,TBSCAN,+5.91919375000000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+7.57705783843994E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+7.91800000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.33.28.207182,SQLC2Q31,NULLID  ,,S,1,201,4,TBSCAN,+2.57998095703125E+003,-1.00000000000000E+000,-1.00000000000000E+000,+7.47431945800781E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+6.56000000000000E+002,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.33.36.369112,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+7.98384453125000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+6.15586059570312E+002,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.58590000000000E+004,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.33.36.369112,SQLC2Q31,NULLID  ,,S,1,201,2,NLJOIN,+7.98384453125000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+6.15586059570312E+002,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.58590000000000E+004,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.33.36.369112,SQLC2Q31,NULLID  ,,S,1,201,3,TBSCAN,+7.97583046875000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+5.99804748535156E+002,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.58540000000000E+004,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.33.36.369112,SQLC2Q31,NULLID  ,,S,1,201,4,FETCH ,+1.77324619293213E+001,-1.00000000000000E+000,-1.00000000000000E+000,+1.57813053131104E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+5.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.33.36.369112,SQLC2Q31,NULLID  ,,S,1,201,5,IXSCAN,+8.90646839141846E+000,-1.00000000000000E+000,-1.00000000000000E+000,+8.37326622009277E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.33.44.371820,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+4.53324062500000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+2.76588720703125E+003,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+7.93700000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.33.44.371820,SQLC2Q31,NULLID  ,,S,1,201,2,NLJOIN,+4.53324062500000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+2.76588720703125E+003,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+7.93700000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.33.44.371820,SQLC2Q31,NULLID  ,,S,1,201,3,TBSCAN,+4.51831406250000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+2.75012377929688E+003,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+7.91800000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.33.44.371820,SQLC2Q31,NULLID  ,,S,1,201,4,FETCH ,+1.37690765380859E+002,-1.00000000000000E+000,-1.00000000000000E+000,+1.57635049819946E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.10000000000000E+001,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.33.44.371820,SQLC2Q31,NULLID  ,,S,1,201,5,IXSCAN,+1.34993896484375E+001,-1.00000000000000E+000,-1.00000000000000E+000,+8.35546588897705E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+3.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.33.52.364085,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+4.09203186035156E+001,-1.00000000000000E+000,-1.00000000000000E+000,+2.76675205230713E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+4.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
