EXPLAIN_REQUESTER,EXPLAIN_TIME,SOURCE_NAME,SOURCE_SCHEMA,SOURCE_VERSION,EXPLAIN_LEVEL,STMTNO,SECTNO,OPERATOR_ID,DBPARTITIONNUM,PREDICATE_ID,HOW_APPLIED,ACTUAL_TYPE,ACTUAL_VALUE
SHAIKHQ ,2024-05-30-14.55.29.341998,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.40000000000000E+001
SHAIKHQ ,2024-05-30-14.55.29.341998,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.40000000000000E+001
SHAIKHQ ,2024-05-30-14.55.29.341998,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+2.40000000000000E+001
SHAIKHQ ,2024-05-30-14.55.29.341998,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.55.29.341998,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.55.37.554419,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.28000000000000E+002
SHAIKHQ ,2024-05-30-14.55.37.554419,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.28000000000000E+002
SHAIKHQ ,2024-05-30-14.55.37.554419,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.28000000000000E+002
SHAIKHQ ,2024-05-30-14.55.37.554419,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.55.37.554419,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.55.46.371989,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.28600000000000E+003
SHAIKHQ ,2024-05-30-14.55.46.371989,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.28600000000000E+003
SHAIKHQ ,2024-05-30-14.55.46.371989,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+3.65000000000000E+002
SHAIKHQ ,2024-05-30-14.55.46.371989,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+2.60400000000000E+003
SHAIKHQ ,2024-05-30-14.55.46.371989,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,
SHAIKHQ ,2024-05-30-14.55.46.371989,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+6.04400000000000E+003
SHAIKHQ ,2024-05-30-14.55.46.371989,SQLC2Q31,NULLID  ,,S,1,201,7,0,,,CARDINALITY,+6.04400000000000E+003
SHAIKHQ ,2024-05-30-14.55.46.371989,SQLC2Q31,NULLID  ,,S,1,201,8,0,,,CARDINALITY,+6.04400000000000E+003
SHAIKHQ ,2024-05-30-14.55.54.818659,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+3.00000000000000E+000
SHAIKHQ ,2024-05-30-14.55.54.818659,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+3.00000000000000E+000
SHAIKHQ ,2024-05-30-14.55.54.818659,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.20000000000000E+001
SHAIKHQ ,2024-05-30-14.55.54.818659,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.20000000000000E+001
SHAIKHQ ,2024-05-30-14.55.54.818659,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+2.50000000000000E-001
SHAIKHQ ,2024-05-30-14.55.54.818659,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+2.50000000000000E-001
SHAIKHQ ,2024-05-30-14.56.03.314924,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.36220000000000E+004
SHAIKHQ ,2024-05-30-14.56.03.314924,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.36220000000000E+004
SHAIKHQ ,2024-05-30-14.56.03.314924,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+7.30490000000000E+004
SHAIKHQ ,2024-05-30-14.56.03.314924,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.37460000000000E+004
SHAIKHQ ,2024-05-30-14.56.11.591326,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+6.43000000000000E+002
SHAIKHQ ,2024-05-30-14.56.11.591326,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+6.43000000000000E+002
SHAIKHQ ,2024-05-30-14.56.11.591326,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.17180000000000E+004
SHAIKHQ ,2024-05-30-14.56.11.591326,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+3.34800000000000E+003
SHAIKHQ ,2024-05-30-14.56.19.993805,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.33000000000000E+002
SHAIKHQ ,2024-05-30-14.56.19.993805,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.33000000000000E+002
SHAIKHQ ,2024-05-30-14.56.19.993805,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.33000000000000E+002
SHAIKHQ ,2024-05-30-14.56.19.993805,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,
SHAIKHQ ,2024-05-30-14.56.19.993805,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.56.28.167664,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+3.00000000000000E+000
SHAIKHQ ,2024-05-30-14.56.28.167664,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+3.00000000000000E+000
SHAIKHQ ,2024-05-30-14.56.28.167664,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+3.00000000000000E+001
SHAIKHQ ,2024-05-30-14.56.28.167664,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+3.00000000000000E+001
SHAIKHQ ,2024-05-30-14.56.28.167664,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+3.00000000000000E+001
SHAIKHQ ,2024-05-30-14.56.28.167664,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+3.00000000000000E+001
SHAIKHQ ,2024-05-30-14.56.28.167664,SQLC2Q31,NULLID  ,,S,1,201,7,0,,,CARDINALITY,+1.00000000000000E-001
SHAIKHQ ,2024-05-30-14.56.28.167664,SQLC2Q31,NULLID  ,,S,1,201,8,0,,,CARDINALITY,+8.33333333333333E-001
SHAIKHQ ,2024-05-30-14.56.36.700202,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.37000000000000E+002
SHAIKHQ ,2024-05-30-14.56.36.700202,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.37000000000000E+002
SHAIKHQ ,2024-05-30-14.56.36.700202,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.37000000000000E+002
SHAIKHQ ,2024-05-30-14.56.36.700202,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,
SHAIKHQ ,2024-05-30-14.56.36.700202,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.56.45.820860,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+4.30930000000000E+004
SHAIKHQ ,2024-05-30-14.56.45.820860,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+4.30930000000000E+004
SHAIKHQ ,2024-05-30-14.56.45.820860,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+6.26140000000000E+004
SHAIKHQ ,2024-05-30-14.56.45.820860,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+5.10780000000000E+004
SHAIKHQ ,2024-05-30-14.56.54.179978,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.14000000000000E+002
SHAIKHQ ,2024-05-30-14.56.54.179978,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.14000000000000E+002
SHAIKHQ ,2024-05-30-14.56.54.179978,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.56.54.179978,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.56.54.179978,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+2.14000000000000E+002
SHAIKHQ ,2024-05-30-14.57.02.778002,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+6.00000000000000E+001
SHAIKHQ ,2024-05-30-14.57.02.778002,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+6.00000000000000E+001
SHAIKHQ ,2024-05-30-14.57.02.778002,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+6.00000000000000E+001
SHAIKHQ ,2024-05-30-14.57.02.778002,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+6.00000000000000E+001
SHAIKHQ ,2024-05-30-14.57.02.778002,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.57.02.778002,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.57.10.863987,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.20000000000000E+001
SHAIKHQ ,2024-05-30-14.57.10.863987,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.20000000000000E+001
SHAIKHQ ,2024-05-30-14.57.10.863987,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.20000000000000E+001
SHAIKHQ ,2024-05-30-14.57.10.863987,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+3.00000000000000E+001
SHAIKHQ ,2024-05-30-14.57.10.863987,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.57.10.863987,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.57.18.999352,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.57.18.999352,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.57.18.999352,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.20000000000000E+001
SHAIKHQ ,2024-05-30-14.57.18.999352,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.20000000000000E+001
SHAIKHQ ,2024-05-30-14.57.18.999352,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+8.33333333333333E-002
SHAIKHQ ,2024-05-30-14.57.18.999352,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+2.50000000000000E-001
SHAIKHQ ,2024-05-30-14.57.27.877286,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.90000000000000E+001
SHAIKHQ ,2024-05-30-14.57.27.877286,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.90000000000000E+001
SHAIKHQ ,2024-05-30-14.57.27.877286,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+2.90000000000000E+001
SHAIKHQ ,2024-05-30-14.57.27.877286,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.57.27.877286,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.57.36.737471,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+8.00000000000000E+000
SHAIKHQ ,2024-05-30-14.57.36.737471,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+8.00000000000000E+000
SHAIKHQ ,2024-05-30-14.57.36.737471,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+8.00000000000000E+000
SHAIKHQ ,2024-05-30-14.57.36.737471,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.57.45.075971,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+3.00000000000000E+000
SHAIKHQ ,2024-05-30-14.57.45.075971,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+3.00000000000000E+000
SHAIKHQ ,2024-05-30-14.57.45.075971,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.20000000000000E+001
SHAIKHQ ,2024-05-30-14.57.45.075971,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.20000000000000E+001
SHAIKHQ ,2024-05-30-14.57.45.075971,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+2.50000000000000E-001
SHAIKHQ ,2024-05-30-14.57.45.075971,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+2.50000000000000E-001
SHAIKHQ ,2024-05-30-14.57.53.485350,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+3.21100000000000E+003
SHAIKHQ ,2024-05-30-14.57.53.485350,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+3.21100000000000E+003
SHAIKHQ ,2024-05-30-14.57.53.485350,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+3.21100000000000E+003
SHAIKHQ ,2024-05-30-14.57.53.485350,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.57.53.485350,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.58.02.100852,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.58.02.100852,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.58.02.100852,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.58.02.100852,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+6.00000000000000E+001
SHAIKHQ ,2024-05-30-14.58.02.100852,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.58.02.100852,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.58.16.267394,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+5.05695000000000E+005
SHAIKHQ ,2024-05-30-14.58.16.267394,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+5.05695000000000E+005
SHAIKHQ ,2024-05-30-14.58.16.267394,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+5.06954000000000E+005
SHAIKHQ ,2024-05-30-14.58.16.267394,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+7.30490000000000E+004
SHAIKHQ ,2024-05-30-14.58.24.227380,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.58.24.227380,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.58.24.227380,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.58.24.227380,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+6.00000000000000E+001
SHAIKHQ ,2024-05-30-14.58.24.227380,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.58.24.227380,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.58.32.478209,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.50000000000000E+001
SHAIKHQ ,2024-05-30-14.58.32.478209,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.50000000000000E+001
SHAIKHQ ,2024-05-30-14.58.32.478209,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+6.00000000000000E+001
SHAIKHQ ,2024-05-30-14.58.32.478209,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+6.00000000000000E+001
SHAIKHQ ,2024-05-30-14.58.32.478209,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+4.16666666666667E-001
SHAIKHQ ,2024-05-30-14.58.32.478209,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.58.40.971843,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.20000000000000E+001
SHAIKHQ ,2024-05-30-14.58.40.971843,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.20000000000000E+001
SHAIKHQ ,2024-05-30-14.58.40.971843,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+2.30000000000000E+001
SHAIKHQ ,2024-05-30-14.58.40.971843,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+6.00000000000000E+001
SHAIKHQ ,2024-05-30-14.58.40.971843,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+5.21739130434783E-001
SHAIKHQ ,2024-05-30-14.58.40.971843,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.58.49.728175,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.94000000000000E+002
SHAIKHQ ,2024-05-30-14.58.49.728175,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.94000000000000E+002
SHAIKHQ ,2024-05-30-14.58.49.728175,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+3.00000000000000E+002
SHAIKHQ ,2024-05-30-14.58.49.728175,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+9.80000000000000E-001
SHAIKHQ ,2024-05-30-14.58.49.728175,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+9.80000000000000E-001
SHAIKHQ ,2024-05-30-14.58.58.009318,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.10000000000000E+001
SHAIKHQ ,2024-05-30-14.58.58.009318,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.10000000000000E+001
SHAIKHQ ,2024-05-30-14.58.58.009318,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+2.10000000000000E+001
SHAIKHQ ,2024-05-30-14.58.58.009318,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.58.58.009318,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.59.06.779729,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+8.00000000000000E+000
SHAIKHQ ,2024-05-30-14.59.06.779729,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+8.00000000000000E+000
SHAIKHQ ,2024-05-30-14.59.06.779729,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+8.00000000000000E+000
SHAIKHQ ,2024-05-30-14.59.06.779729,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+6.00000000000000E+001
SHAIKHQ ,2024-05-30-14.59.06.779729,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.59.06.779729,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.59.16.011202,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+6.85170000000000E+004
SHAIKHQ ,2024-05-30-14.59.16.011202,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+6.85170000000000E+004
SHAIKHQ ,2024-05-30-14.59.16.011202,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+7.30490000000000E+004
SHAIKHQ ,2024-05-30-14.59.16.011202,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+6.91550000000000E+004
SHAIKHQ ,2024-05-30-14.59.24.378890,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.40000000000000E+001
SHAIKHQ ,2024-05-30-14.59.24.378890,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.40000000000000E+001
SHAIKHQ ,2024-05-30-14.59.24.378890,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+2.70000000000000E+001
SHAIKHQ ,2024-05-30-14.59.24.378890,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+5.18518518518518E-001
SHAIKHQ ,2024-05-30-14.59.24.378890,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.59.33.213400,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+3.10000000000000E+001
SHAIKHQ ,2024-05-30-14.59.33.213400,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+3.10000000000000E+001
SHAIKHQ ,2024-05-30-14.59.33.213400,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+3.10000000000000E+001
SHAIKHQ ,2024-05-30-14.59.33.213400,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.59.33.213400,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.59.41.705333,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.80000000000000E+001
SHAIKHQ ,2024-05-30-14.59.41.705333,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.80000000000000E+001
SHAIKHQ ,2024-05-30-14.59.41.705333,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+2.80000000000000E+001
SHAIKHQ ,2024-05-30-14.59.41.705333,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.59.41.705333,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.59.50.007208,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.00000000000000E+001
SHAIKHQ ,2024-05-30-14.59.50.007208,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.00000000000000E+001
SHAIKHQ ,2024-05-30-14.59.50.007208,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.83000000000000E+002
SHAIKHQ ,2024-05-30-14.59.50.007208,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.09289617486339E-001
SHAIKHQ ,2024-05-30-14.59.50.007208,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+9.78142076502732E-001
SHAIKHQ ,2024-05-30-14.59.58.083946,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+4.60000000000000E+001
SHAIKHQ ,2024-05-30-14.59.58.083946,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+4.60000000000000E+001
SHAIKHQ ,2024-05-30-14.59.58.083946,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+4.60000000000000E+001
SHAIKHQ ,2024-05-30-14.59.58.083946,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+6.00000000000000E+001
SHAIKHQ ,2024-05-30-14.59.58.083946,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-14.59.58.083946,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-15.00.17.574145,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-15.00.17.574145,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-15.00.17.574145,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-15.00.17.574145,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-15.00.17.574145,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-15.00.17.574145,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-15.00.26.154935,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-15.00.26.154935,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-15.00.26.154935,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-15.00.26.154935,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-15.00.26.154935,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-15.00.26.154935,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-15.00.35.124662,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+7.00000000000000E+000
SHAIKHQ ,2024-05-30-15.00.35.124662,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+7.00000000000000E+000
