EXPLAIN_REQUESTER,EXPLAIN_TIME,SOURCE_NAME,SOURCE_SCHEMA,SOURCE_VERSION,EXPLAIN_LEVEL,STMTNO,SECTNO,OPERATOR_ID,PREDICATE_ID,HOW_APPLIED,WHEN_EVALUATED,RELOP_TYPE,SUBQUERY,FILTER_FACTOR,PREDICATE_TEXT,RANGE_NUM,INDEX_COLSEQ,FF_SOURCE_SCHEMA,FF_SOURCE_NAME,FF_SOURCE_TYPE
SHAIKHQ ,2024-05-30-16.50.59.760252,SQLC2Q31,NULLID  ,,S,1,201,5,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.C_FIRST_SHIPTO_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.51.13.849810,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.51.13.849810,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+2.27302029728889E-001,(Q1.CS_EXT_WHOLESALE_COST <= +00651.36),,255,,,
SHAIKHQ ,2024-05-30-16.51.13.849810,SQLC2Q31,NULLID  ,,S,1,201,4,3,SARG      ,   ,LE,N,+9.48452711105347E-001,(Q2.D_YEAR <= 2090),,255,,,
SHAIKHQ ,2024-05-30-16.51.24.052191,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.C_FIRST_SHIPTO_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.51.24.052191,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+4.67783093452454E-001,(3523 <= Q1.C_CURRENT_HDEMO_SK),,255,,,
SHAIKHQ ,2024-05-30-16.51.24.052191,SQLC2Q31,NULLID  ,,S,1,201,4,3,SARG      ,   ,LE,N,+6.34566187858582E-001,(Q2.D_FY_WEEK_SEQ <= 6767),,255,,,
SHAIKHQ ,2024-05-30-16.51.33.262732,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.51.33.262732,SQLC2Q31,NULLID  ,,S,1,201,4,4,START     ,   ,LE,N,+3.33333343267441E-001,(41 <= Q1.WP_WEB_PAGE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.51.33.262732,SQLC2Q31,NULLID  ,,S,1,201,5,3,SARG      ,   ,LE,N,+2.90006846189499E-001,(Q2.D_DOW <= 1),,255,,,
SHAIKHQ ,2024-05-30-16.51.33.262732,SQLC2Q31,NULLID  ,,S,1,201,6,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.51.33.262732,SQLC2Q31,NULLID  ,,S,1,201,6,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.51.43.130355,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.51.43.130355,SQLC2Q31,NULLID  ,,S,1,201,7,3,SARG      ,   ,LE,N,+4.78500723838806E-001,(3 <= Q2.D_QOY),,255,,,
SHAIKHQ ,2024-05-30-16.51.43.130355,SQLC2Q31,NULLID  ,,S,1,201,7,4,SARG      ,   ,LE,N,+5.62482178211212E-001,(343 <= Q2.D_QUARTER_SEQ),,255,,,
SHAIKHQ ,2024-05-30-16.51.43.130355,SQLC2Q31,NULLID  ,,S,1,201,8,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.51.43.130355,SQLC2Q31,NULLID  ,,S,1,201,8,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.51.55.586401,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.51.55.586401,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+1.50727108120918E-001,(Q1.CS_EXT_TAX <= +00001.54),,255,,,
SHAIKHQ ,2024-05-30-16.51.55.586401,SQLC2Q31,NULLID  ,,S,1,201,4,3,SARG      ,   ,LE,N,+7.99273490905762E-001,(Q2.D_WEEK_SEQ <= 8445),,255,,,
SHAIKHQ ,2024-05-30-16.52.05.366311,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.00000000000000E+000,(Q1.WS_SHIP_DATE_SK = Q2.D_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.52.05.366311,SQLC2Q31,NULLID  ,,S,1,201,4,3,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = 2451195),,1,,,
SHAIKHQ ,2024-05-30-16.52.05.366311,SQLC2Q31,NULLID  ,,S,1,201,4,3,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = 2451195),,1,,,
SHAIKHQ ,2024-05-30-16.52.05.366311,SQLC2Q31,NULLID  ,,S,1,201,5,2,SARG      ,   ,EQ,N,+1.00000000000000E+000,(Q1.WS_SHIP_DATE_SK = Q2.D_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.52.05.366311,SQLC2Q31,NULLID  ,,S,1,201,5,4,SARG      ,   ,LE,N,+8.25348794460297E-001,(+00183.48 <= Q1.WS_NET_PAID_INC_TAX),,255,,,
SHAIKHQ ,2024-05-30-16.52.25.729466,SQLC2Q31,NULLID  ,,S,1,201,2,3,JOIN      ,   ,EQ,N,+2.81803095276700E-005,(Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.52.25.729466,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+8.47709715366364E-001,(Q2.D_FIRST_DOM <= 2477325),,255,,,
SHAIKHQ ,2024-05-30-16.52.25.729466,SQLC2Q31,NULLID  ,,S,1,201,4,2,START     ,   ,LE,N,+4.85780358314514E-001,(2452585 <= Q2.D_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.52.25.729466,SQLC2Q31,NULLID  ,,S,1,201,5,3,RESID     ,   ,EQ,N,+2.81803095276700E-005,(Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.52.25.729466,SQLC2Q31,NULLID  ,,S,1,201,8,5,SARG      ,   ,LE,N,+6.16666674613953E-001,(2452585 <= Q1.WP_ACCESS_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.52.35.433996,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CP_END_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.52.35.433996,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,EQ,N,+2.25294418632984E-002,(Q1.CP_START_DATE_SK = 2452640),,255,,,
SHAIKHQ ,2024-05-30-16.52.35.433996,SQLC2Q31,NULLID  ,,S,1,201,4,3,SARG      ,   ,LE,N,+1.00000000000000E+000,(Q2.D_DOW <= 6),,255,,,
SHAIKHQ ,2024-05-30-16.52.35.433996,SQLC2Q31,NULLID  ,,S,1,201,5,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CP_END_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.52.35.433996,SQLC2Q31,NULLID  ,,S,1,201,5,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CP_END_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.52.45.327380,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.52.45.327380,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,EQ,N,+5.00000023748726E-004,(Q1.CS_EXT_LIST_PRICE = +10275.00),,255,,,
SHAIKHQ ,2024-05-30-16.52.45.327380,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+6.79836213588715E-001,(Q1.CS_PROMO_SK <= 202),,255,,,
SHAIKHQ ,2024-05-30-16.52.45.327380,SQLC2Q31,NULLID  ,,S,1,201,5,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CS_SHIP_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.52.45.327380,SQLC2Q31,NULLID  ,,S,1,201,5,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CS_SHIP_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.52.56.900359,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.52.56.900359,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+2.57275402545929E-001,(+01612.72 <= Q1.WS_EXT_SHIP_COST),,255,,,
SHAIKHQ ,2024-05-30-16.52.56.900359,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+9.39380109310150E-001,(Q1.WS_WEB_PAGE_SK <= 55),,255,,,
SHAIKHQ ,2024-05-30-16.53.07.132187,SQLC2Q31,NULLID  ,,S,1,201,2,3,JOIN      ,   ,EQ,N,+2.88950559479417E-005,(Q2.D_DATE_SK = Q1.C_FIRST_SHIPTO_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.53.07.132187,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+1.53999999165535E-001,(Q1.C_FIRST_SHIPTO_DATE_SK <= 2449628),,255,,,
SHAIKHQ ,2024-05-30-16.53.07.132187,SQLC2Q31,NULLID  ,,S,1,201,3,5,SARG      ,   ,LE,N,+9.62823629379272E-001,(1 <= Q1.C_BIRTH_DAY),,255,,,
SHAIKHQ ,2024-05-30-16.53.07.132187,SQLC2Q31,NULLID  ,,S,1,201,5,3,START     ,   ,EQ,N,+2.88950559479417E-005,(Q2.D_DATE_SK = Q1.C_FIRST_SHIPTO_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.53.07.132187,SQLC2Q31,NULLID  ,,S,1,201,5,2,SARG      ,   ,LE,N,+4.73764151334763E-001,(Q2.D_DATE_SK <= 2449628),,255,,,
SHAIKHQ ,2024-05-30-16.53.07.132187,SQLC2Q31,NULLID  ,,S,1,201,5,3,STOP      ,   ,EQ,N,+2.88950559479417E-005,(Q2.D_DATE_SK = Q1.C_FIRST_SHIPTO_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.53.18.022664,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.53.18.022664,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+6.78772926330566E-001,(256 <= Q2.D_QUARTER_SEQ),,255,,,
SHAIKHQ ,2024-05-30-16.53.18.022664,SQLC2Q31,NULLID  ,,S,1,201,4,4,SARG      ,   ,LE,N,+1.40539422631264E-001,(+00135.21 <= Q1.WS_COUPON_AMT),,255,,,
SHAIKHQ ,2024-05-30-16.53.31.534342,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.CS_SHIP_DATE_SK = Q1.D_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.53.31.534342,SQLC2Q31,NULLID  ,,S,1,201,3,3,DPSTART   ,   ,LE,N,+2.19079166650772E-001,(2452256 <= Q2.CS_SOLD_DATE_SK),1,0,,,
SHAIKHQ ,2024-05-30-16.53.31.534342,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+2.19079166650772E-001,(2452256 <= Q2.CS_SOLD_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.53.31.534342,SQLC2Q31,NULLID  ,,S,1,201,4,4,SARG      ,   ,LE,N,+9.47834014892578E-001,(Q1.D_WEEK_SEQ <= 9947),,255,,,
SHAIKHQ ,2024-05-30-16.53.41.501572,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.53.41.501572,SQLC2Q31,NULLID  ,,S,1,201,7,3,SARG      ,   ,LE,N,+6.23815298080444E-001,(Q2.D_WEEK_SEQ <= 6714),,255,,,
SHAIKHQ ,2024-05-30-16.53.41.501572,SQLC2Q31,NULLID  ,,S,1,201,7,4,SARG      ,   ,LE,N,+7.29003846645355E-001,(2 <= Q2.D_QOY),,255,,,
SHAIKHQ ,2024-05-30-16.53.41.501572,SQLC2Q31,NULLID  ,,S,1,201,8,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.53.41.501572,SQLC2Q31,NULLID  ,,S,1,201,8,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.53.51.794005,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.53.51.794005,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+8.07366132736206E-001,(Q1.CS_QUANTITY <= 80),,255,,,
SHAIKHQ ,2024-05-30-16.53.51.794005,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,EQ,N,+8.28627162263729E-005,(Q1.CS_WHOLESALE_COST = +00033.54),,255,,,
SHAIKHQ ,2024-05-30-16.53.51.794005,SQLC2Q31,NULLID  ,,S,1,201,5,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CS_SHIP_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.53.51.794005,SQLC2Q31,NULLID  ,,S,1,201,5,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CS_SHIP_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.54.04.548776,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.54.04.548776,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+8.08646440505981E-001,(12 <= Q1.WS_WEB_PAGE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.54.04.548776,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+4.74478513002396E-001,(31638 <= Q1.WS_ORDER_NUMBER),,255,,,
SHAIKHQ ,2024-05-30-16.54.15.059473,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.C_FIRST_SHIPTO_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.54.15.059473,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+7.05335319042206E-001,(Q1.C_FIRST_SALES_DATE_SK <= 2451591),,255,,,
SHAIKHQ ,2024-05-30-16.54.15.059473,SQLC2Q31,NULLID  ,,S,1,201,4,4,SARG      ,   ,LE,N,+8.43957006931305E-001,(Q2.D_MONTH_SEQ <= 2047),,255,,,
SHAIKHQ ,2024-05-30-16.54.24.400914,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.S_CLOSED_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.54.24.400914,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,EQ,N,+1.00000000000000E+000,(Q1.S_DIVISION_ID = 1),,255,,,
SHAIKHQ ,2024-05-30-16.54.24.400914,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+8.33333313465118E-001,(236 <= Q1.S_NUMBER_EMPLOYEES),,255,,,
SHAIKHQ ,2024-05-30-16.54.24.400914,SQLC2Q31,NULLID  ,,S,1,201,6,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.S_CLOSED_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.54.24.400914,SQLC2Q31,NULLID  ,,S,1,201,6,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.S_CLOSED_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.54.34.187590,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.WP_ACCESS_DATE_SK = Q1.D_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.54.34.187590,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+4.49999988079071E-001,(Q2.WP_IMAGE_COUNT <= 3),,255,,,
SHAIKHQ ,2024-05-30-16.54.34.187590,SQLC2Q31,NULLID  ,,S,1,201,5,3,SARG      ,   ,LE,N,+7.54567980766296E-001,(2595 <= Q1.D_FY_WEEK_SEQ),,255,,,
SHAIKHQ ,2024-05-30-16.54.34.187590,SQLC2Q31,NULLID  ,,S,1,201,6,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.WP_ACCESS_DATE_SK = Q1.D_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.54.34.187590,SQLC2Q31,NULLID  ,,S,1,201,6,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.WP_ACCESS_DATE_SK = Q1.D_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.54.43.718766,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.S_CLOSED_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.54.43.718766,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+3.33333313465118E-001,(Q1.S_GMT_OFFSET <= -005.00),,255,,,
SHAIKHQ ,2024-05-30-16.54.43.718766,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,EQ,N,+1.00000000000000E+000,(Q1.S_DIVISION_ID = 1),,255,,,
SHAIKHQ ,2024-05-30-16.54.43.718766,SQLC2Q31,NULLID  ,,S,1,201,6,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.S_CLOSED_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.54.43.718766,SQLC2Q31,NULLID  ,,S,1,201,6,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.S_CLOSED_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.54.53.294761,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.P_END_DATE_SK = Q1.D_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.54.53.294761,SQLC2Q31,NULLID  ,,S,1,201,4,3,SARG      ,   ,LE,N,+9.83841776847839E-001,(2414986 <= Q1.D_SAME_DAY_LQ),,255,,,
SHAIKHQ ,2024-05-30-16.54.53.294761,SQLC2Q31,NULLID  ,,S,1,201,4,4,SARG      ,   ,EQ,N,+2.70996183156967E-001,(Q1.D_QOY = 1),,255,,,
SHAIKHQ ,2024-05-30-16.54.53.294761,SQLC2Q31,NULLID  ,,S,1,201,5,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.P_END_DATE_SK = Q1.D_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.54.53.294761,SQLC2Q31,NULLID  ,,S,1,201,5,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.P_END_DATE_SK = Q1.D_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.55.03.176795,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.00000000000000E+000,(Q1.D_DATE_SK = Q2.P_END_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.55.03.176795,SQLC2Q31,NULLID  ,,S,1,201,3,5,SARG      ,   ,LE,N,+5.79681217670441E-001,(Q1.D_FY_WEEK_SEQ <= 6268),,255,,,
SHAIKHQ ,2024-05-30-16.55.03.176795,SQLC2Q31,NULLID  ,,S,1,201,4,3,START     ,   ,EQ,N,+1.36894414026756E-005,(2450561 = Q1.D_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.55.03.176795,SQLC2Q31,NULLID  ,,S,1,201,4,3,STOP      ,   ,EQ,N,+1.36894414026756E-005,(2450561 = Q1.D_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.55.03.176795,SQLC2Q31,NULLID  ,,S,1,201,5,2,SARG      ,   ,EQ,N,+1.00000000000000E+000,(Q1.D_DATE_SK = Q2.P_END_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.55.13.530643,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.WS_SHIP_DATE_SK = Q1.D_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.55.13.530643,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+5.80824136734009E-001,(Q2.WS_NET_PROFIT <= -00039.60),,255,,,
SHAIKHQ ,2024-05-30-16.55.13.530643,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,EQ,N,+1.37380076921545E-004,(Q2.WS_BILL_HDEMO_SK = 3080),,255,,,
SHAIKHQ ,2024-05-30-16.55.13.530643,SQLC2Q31,NULLID  ,,S,1,201,5,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.WS_SHIP_DATE_SK = Q1.D_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.55.13.530643,SQLC2Q31,NULLID  ,,S,1,201,5,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.WS_SHIP_DATE_SK = Q1.D_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.55.28.548020,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.55.28.548020,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+8.24994146823883E-001,(18 <= Q1.WS_QUANTITY),,255,,,
SHAIKHQ ,2024-05-30-16.55.28.548020,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+8.13297212123871E-001,(Q1.WS_WAREHOUSE_SK <= 4),,255,,,
SHAIKHQ ,2024-05-30-16.55.38.468874,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.WS_SHIP_DATE_SK = Q1.D_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.55.38.468874,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,EQ,N,+5.00000023748726E-004,(Q2.WS_SHIP_CUSTOMER_SK = 5607),,255,,,
SHAIKHQ ,2024-05-30-16.55.38.468874,SQLC2Q31,NULLID  ,,S,1,201,4,4,SARG      ,   ,LE,N,+5.15001416206360E-001,(2450099 <= Q1.D_SAME_DAY_LQ),,255,,,
SHAIKHQ ,2024-05-30-16.55.38.468874,SQLC2Q31,NULLID  ,,S,1,201,5,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.WS_SHIP_DATE_SK = Q1.D_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.55.38.468874,SQLC2Q31,NULLID  ,,S,1,201,5,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.WS_SHIP_DATE_SK = Q1.D_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.55.48.381899,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.C_FIRST_SHIPTO_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.55.48.381899,SQLC2Q31,NULLID  ,,S,1,201,4,4,START     ,   ,EQ,N,+9.99999974737875E-006,(Q1.C_CUSTOMER_SK = 42152),,1,,,
SHAIKHQ ,2024-05-30-16.55.48.381899,SQLC2Q31,NULLID  ,,S,1,201,4,4,STOP      ,   ,EQ,N,+9.99999974737875E-006,(Q1.C_CUSTOMER_SK = 42152),,1,,,
SHAIKHQ ,2024-05-30-16.55.48.381899,SQLC2Q31,NULLID  ,,S,1,201,5,3,SARG      ,   ,LE,N,+6.27606987953186E-001,(1973 <= Q2.D_FY_YEAR),,255,,,
SHAIKHQ ,2024-05-30-16.55.48.381899,SQLC2Q31,NULLID  ,,S,1,201,6,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.C_FIRST_SHIPTO_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.55.48.381899,SQLC2Q31,NULLID  ,,S,1,201,6,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.C_FIRST_SHIPTO_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-16.55.58.320337,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-16.55.58.320337,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+6.93267762660980E-001,(Q1.WS_NET_PAID <= +02480.66),,255,,,
SHAIKHQ ,2024-05-30-16.55.58.320337,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,EQ,N,+2.16580901906127E-005,(Q1.WS_SHIP_CUSTOMER_SK = 15410),,255,,,
SHAIKHQ ,2024-05-30-16.55.58.320337,SQLC2Q31,NULLID  ,,S,1,201,5,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WS_SHIP_DATE_SK),,1,,,
