EXPLAIN_REQUESTER,EXPLAIN_TIME,SOURCE_NAME,SOURCE_SCHEMA,SOURCE_VERSION,EXPLAIN_LEVEL,STMTNO,SECTNO,STREAM_ID,SOURCE_TYPE,SOURCE_ID,TARGET_TYPE,TARGET_ID,OBJECT_SCHEMA,OBJECT_NAME,STREAM_COUNT,COLUMN_COUNT,PREDICATE_ID,COLUMN_NAMES,PMID,SINGLE_NODE,PARTITION_COLUMNS,SEQUENCE_SIZES,OBJECT_TENANTID
SHAIKHQ ,2024-05-30-14.53.02.097220,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+3.65485000000000E+005,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.53.02.097220,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,3,-1,+Q2.$RID$+Q2.D_FY_QUARTER_SEQ+Q2.D_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-14.53.02.097220,SQLC2Q31,NULLID  ,,S,1,201,4,O,4,O,2,,,+7.30490000000000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.53.02.097220,SQLC2Q31,NULLID  ,,S,1,201,5,O,2,O,1,,,+3.65485000000000E+005,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.53.10.408754,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,WEB_SALES,+7.19384000000000E+005,4,-1,+Q1.$RID$+Q1.WS_SALES_PRICE+Q1.WS_NET_PROFIT+Q1.WS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-14.53.10.408754,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+4.14223593750000E+005,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.53.10.408754,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,4,-1,+Q2.$RID$+Q2.D_FIRST_DOM+Q2.D_DOM+Q2.D_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-14.53.10.408754,SQLC2Q31,NULLID  ,,S,1,201,4,O,4,O,2,,,+2.15842871093750E+003,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.53.10.408754,SQLC2Q31,NULLID  ,,S,1,201,5,O,2,O,1,,,+1.22393476562500E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.53.18.772119,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,WEB_SALES,+7.19384000000000E+005,5,-1,+Q1.$RID$+Q1.WS_EXT_WHOLESALE_COST+Q1.WS_EXT_DISCOUNT_AMT+Q1.WS_ORDER_NUMBER+Q1.WS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-14.53.18.772119,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+1.53255725097656E+003,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.53.18.772119,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-14.53.18.772119,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+1.76208553314209E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.53.18.772119,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,1,-1,+Q2.D_QUARTER_SEQ,-1,,,,0
SHAIKHQ ,2024-05-30-14.53.18.772119,SQLC2Q31,NULLID  ,,S,1,201,6,O,4,O,2,,,+1.76208553314209E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.53.18.772119,SQLC2Q31,NULLID  ,,S,1,201,7,O,2,O,1,,,+2.70049687500000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.53.27.083301,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,CATALOG_PAGE,+1.17180000000000E+004,4,-1,+Q1.$RID$+Q1.CP_START_DATE_SK+Q1.CP_CATALOG_PAGE_NUMBER+Q1.CP_END_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-14.53.27.083301,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+1.13782900390625E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.53.27.083301,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-14.53.27.083301,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.53.27.083301,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,1,-1,+Q2.D_FY_YEAR,-1,,,,0
SHAIKHQ ,2024-05-30-14.53.27.083301,SQLC2Q31,NULLID  ,,S,1,201,6,O,4,O,2,,,+1.11248817443848E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.53.27.083301,SQLC2Q31,NULLID  ,,S,1,201,7,O,2,O,1,,,+1.26582132812500E+005,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.53.35.357479,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,PROMOTION,+3.00000000000000E+002,3,-1,+Q1.$RID$+Q1.P_RESPONSE_TARGET+Q1.P_END_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-14.53.35.357479,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+2.09000000000000E+002,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.53.35.357479,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-14.53.35.357479,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+5.19112625122070E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.53.35.357479,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,1,-1,+Q2.D_QOY,-1,,,,0
SHAIKHQ ,2024-05-30-14.53.35.357479,SQLC2Q31,NULLID  ,,S,1,201,6,O,4,O,2,,,+1.40677537918091E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.53.35.357479,SQLC2Q31,NULLID  ,,S,1,201,7,O,2,O,1,,,+2.94016064453125E+003,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.53.44.156864,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,3,-1,+Q2.$RID$+Q2.D_SAME_DAY_LQ+Q2.D_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-14.53.44.156864,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+7.30490000000000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.53.44.156864,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,4,TPCDS   ,CATALOG_SALES,+1.44154800000000E+006,5,-1,+Q1.$RID$+Q1.CS_WAREHOUSE_SK+Q1.CS_ORDER_NUMBER+Q1.CS_PROMO_SK+Q1.CS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-14.53.44.156864,SQLC2Q31,NULLID  ,,S,1,201,4,O,4,O,2,,,+3.58640551757812E+003,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.53.44.156864,SQLC2Q31,NULLID  ,,S,1,201,5,O,2,O,1,,,+3.58640551757812E+003,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.53.52.997720,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,CATALOG_SALES,+1.44154800000000E+006,5,-1,+Q1.$RID$+Q1.CS_WAREHOUSE_SK+Q1.CS_BILL_ADDR_SK+Q1.CS_WHOLESALE_COST+Q1.CS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-14.53.52.997720,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+2.78480529785156E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.53.52.997720,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-14.53.52.997720,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+2.01744067382812E+003,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.53.52.997720,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,1,-1,+Q2.D_DOW,-1,,,,0
SHAIKHQ ,2024-05-30-14.53.52.997720,SQLC2Q31,NULLID  ,,S,1,201,6,O,4,O,2,,,+2.01744067382812E+003,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.53.52.997720,SQLC2Q31,NULLID  ,,S,1,201,7,O,2,O,1,,,+5.61817929687500E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.02.173507,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,SYSIBM  ,SQL240509072221830,-1.00000000000000E+000,2,-1,+Q1.D_DATE_SK(A)+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-14.54.02.173507,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+3.84420000000000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.02.173507,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,7,TPCDS   ,CUSTOMER,+1.00000000000000E+005,4,-1,+Q2.$RID$+Q2.C_BIRTH_YEAR+Q2.C_FIRST_SALES_DATE_SK+Q2.C_FIRST_SHIPTO_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-14.54.02.173507,SQLC2Q31,NULLID  ,,S,1,201,4,O,7,O,6,,,+2.57179589843750E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.02.173507,SQLC2Q31,NULLID  ,,S,1,201,5,O,6,O,5,,,+2.57179589843750E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.02.173507,SQLC2Q31,NULLID  ,,S,1,201,6,O,5,O,4,,,+2.57179589843750E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.02.173507,SQLC2Q31,NULLID  ,,S,1,201,7,O,4,O,2,,,+6.69006764888763E-001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.02.173507,SQLC2Q31,NULLID  ,,S,1,201,8,O,2,O,1,,,+2.57179589843750E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.11.040693,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,CATALOG_SALES,+1.44154800000000E+006,4,-1,+Q1.$RID$+Q1.CS_CALL_CENTER_SK+Q1.CS_QUANTITY+Q1.CS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-14.54.11.040693,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+1.84011474609375E+003,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.11.040693,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,4,SYSIBM  ,SQL240509072221830,-1.00000000000000E+000,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-14.54.11.040693,SQLC2Q31,NULLID  ,,S,1,201,4,O,4,O,2,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.11.040693,SQLC2Q31,NULLID  ,,S,1,201,5,O,2,O,1,,,+1.84011474609375E+003,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.19.290803,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,4,SYSIBM  ,SQL240509064038920,+6.00000000000000E+001,1,-1,+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-14.54.19.290803,SQLC2Q31,NULLID  ,,S,1,201,2,O,4,O,3,,,+6.00000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.19.290803,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,3,TPCDS   ,WEB_PAGE,+6.00000000000000E+001,3,-1,+Q1.WP_LINK_COUNT+Q1.WP_CHAR_COUNT+Q1.WP_ACCESS_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-14.54.19.290803,SQLC2Q31,NULLID  ,,S,1,201,4,O,3,O,2,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.19.290803,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,6,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-14.54.19.290803,SQLC2Q31,NULLID  ,,S,1,201,6,O,6,O,5,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.19.290803,SQLC2Q31,NULLID  ,,S,1,201,7,D,-1,O,5,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,2,-1,+Q2.D_YEAR+Q2.D_SAME_DAY_LY,-1,,,,0
SHAIKHQ ,2024-05-30-14.54.19.290803,SQLC2Q31,NULLID  ,,S,1,201,8,O,5,O,2,,,+3.84666671752930E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.19.290803,SQLC2Q31,NULLID  ,,S,1,201,9,O,2,O,1,,,+3.84666671752930E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.28.101332,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,3,-1,+Q2.$RID$+Q2.D_WEEK_SEQ+Q2.D_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-14.54.28.101332,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+7.30490000000000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.28.101332,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,4,TPCDS   ,WEB_SALES,+7.19384000000000E+005,5,-1,+Q1.$RID$+Q1.WS_WEB_SITE_SK+Q1.WS_SHIP_CUSTOMER_SK+Q1.WS_LIST_PRICE+Q1.WS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-14.54.28.101332,SQLC2Q31,NULLID  ,,S,1,201,4,O,4,O,2,,,+1.80230078125000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.28.101332,SQLC2Q31,NULLID  ,,S,1,201,5,O,2,O,1,,,+2.70049687500000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.36.509950,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,CUSTOMER,+1.00000000000000E+005,3,-1,+Q1.$RID$+Q1.C_CURRENT_HDEMO_SK+Q1.C_FIRST_SHIPTO_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-14.54.36.509950,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+1.00000000000000E+005,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.36.509950,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,5,-1,+Q2.$RID$+Q2.D_MONTH_SEQ+Q2.D_DOW+Q2.D_MOY+Q2.D_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-14.54.36.509950,SQLC2Q31,NULLID  ,,S,1,201,4,O,4,O,2,,,+4.72718115234375E+003,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.36.509950,SQLC2Q31,NULLID  ,,S,1,201,5,O,2,O,1,,,+1.24524578125000E+005,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.44.816020,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,6,SYSIBM  ,SQL240509064036550,+3.00000000000000E+001,1,-1,+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-14.54.44.816020,SQLC2Q31,NULLID  ,,S,1,201,2,O,6,O,5,,,+3.00000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.44.816020,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,TPCDS   ,WEB_SITE,+3.00000000000000E+001,3,-1,+Q1.WEB_GMT_OFFSET+Q1.WEB_OPEN_DATE_SK+Q1.WEB_CLOSE_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-14.54.44.816020,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+2.00055332183838E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.44.816020,SQLC2Q31,NULLID  ,,S,1,201,5,O,4,O,3,,,+2.00055332183838E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.44.816020,SQLC2Q31,NULLID  ,,S,1,201,6,O,3,O,2,,,+2.00055332183838E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.44.816020,SQLC2Q31,NULLID  ,,S,1,201,7,D,-1,O,8,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-14.54.44.816020,SQLC2Q31,NULLID  ,,S,1,201,8,O,8,O,7,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.44.816020,SQLC2Q31,NULLID  ,,S,1,201,9,D,-1,O,7,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,2,-1,+Q2.D_LAST_DOM+Q2.D_WEEK_SEQ,-1,,,,0
SHAIKHQ ,2024-05-30-14.54.44.816020,SQLC2Q31,NULLID  ,,S,1,201,10,O,7,O,2,,,+9.30447280406952E-001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.44.816020,SQLC2Q31,NULLID  ,,S,1,201,11,O,2,O,1,,,+1.86140937805176E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.53.279796,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,PROMOTION,+3.00000000000000E+002,4,-1,+Q1.$RID$+Q1.P_COST+Q1.P_ITEM_SK+Q1.P_END_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-14.54.53.279796,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+2.53530868530273E+002,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.53.279796,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-14.54.53.279796,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+6.53264923095703E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.53.279796,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,1,-1,+Q2.D_FY_YEAR,-1,,,,0
SHAIKHQ ,2024-05-30-14.54.53.279796,SQLC2Q31,NULLID  ,,S,1,201,6,O,4,O,2,,,+6.53264923095703E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.54.53.279796,SQLC2Q31,NULLID  ,,S,1,201,7,O,2,O,1,,,+1.65622832031250E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.55.01.507077,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,4,SYSIBM  ,SQL240509064038920,+6.00000000000000E+001,1,-1,+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-14.55.01.507077,SQLC2Q31,NULLID  ,,S,1,201,2,O,4,O,3,,,+6.00000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.55.01.507077,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,3,TPCDS   ,WEB_PAGE,+6.00000000000000E+001,3,-1,+Q1.WP_CUSTOMER_SK+Q1.WP_IMAGE_COUNT+Q1.WP_ACCESS_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-14.55.01.507077,SQLC2Q31,NULLID  ,,S,1,201,4,O,3,O,2,,,+4.90000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.55.01.507077,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,6,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-14.55.01.507077,SQLC2Q31,NULLID  ,,S,1,201,6,O,6,O,5,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.55.01.507077,SQLC2Q31,NULLID  ,,S,1,201,7,D,-1,O,5,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,2,-1,+Q2.D_QUARTER_SEQ+Q2.D_FIRST_DOM,-1,,,,0
SHAIKHQ ,2024-05-30-14.55.01.507077,SQLC2Q31,NULLID  ,,S,1,201,8,O,5,O,2,,,+6.41111135482788E-001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.55.01.507077,SQLC2Q31,NULLID  ,,S,1,201,9,O,2,O,1,,,+3.14144458770752E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.55.12.557436,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,CATALOG_SALES,+1.44154800000000E+006,5,-1,+Q1.$RID$+Q1.CS_BILL_HDEMO_SK+Q1.CS_EXT_TAX+Q1.CS_COUPON_AMT+Q1.CS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-14.55.12.557436,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+2.89167031250000E+005,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.55.12.557436,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,3,-1,+Q2.$RID$+Q2.D_QUARTER_SEQ+Q2.D_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-14.55.12.557436,SQLC2Q31,NULLID  ,,S,1,201,4,O,4,O,2,,,+7.30490000000000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.55.12.557436,SQLC2Q31,NULLID  ,,S,1,201,5,O,2,O,1,,,+2.89167031250000E+005,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.55.20.987862,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,CATALOG_SALES,+1.44154800000000E+006,5,-1,+Q1.$RID$+Q1.CS_SHIP_HDEMO_SK+Q1.CS_SOLD_DATE_SK+Q1.CS_BILL_CDEMO_SK+Q1.CS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-14.55.20.987862,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+6.70638366699219E+002,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.55.20.987862,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-14.55.20.987862,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.55.20.987862,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,1,-1,+Q2.D_YEAR,-1,,,,0
SHAIKHQ ,2024-05-30-14.55.20.987862,SQLC2Q31,NULLID  ,,S,1,201,6,O,4,O,2,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.55.20.987862,SQLC2Q31,NULLID  ,,S,1,201,7,O,2,O,1,,,+6.70638366699219E+002,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.55.29.341998,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,CATALOG_SALES,+1.44154800000000E+006,5,-1,+Q1.$RID$+Q1.CS_EXT_TAX+Q1.CS_SHIP_ADDR_SK+Q1.CS_SOLD_DATE_SK+Q1.CS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-14.55.29.341998,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+5.59659790039062E+002,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.55.29.341998,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-14.55.29.341998,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+7.79464721679688E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.55.29.341998,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,1,-1,+Q2.D_QOY,-1,,,,0
SHAIKHQ ,2024-05-30-14.55.29.341998,SQLC2Q31,NULLID  ,,S,1,201,6,O,4,O,2,,,+7.79464721679688E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.55.29.341998,SQLC2Q31,NULLID  ,,S,1,201,7,O,2,O,1,,,+4.36235078125000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.55.37.554419,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,CATALOG_SALES,+1.44154800000000E+006,5,-1,+Q1.$RID$+Q1.CS_BILL_CDEMO_SK+Q1.CS_EXT_TAX+Q1.CS_SOLD_DATE_SK+Q1.CS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-14.55.37.554419,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+7.57196350097656E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.55.37.554419,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-14.55.37.554419,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-14.55.37.554419,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,1,-1,+Q2.D_SAME_DAY_LQ,-1,,,,0
